ID,date,home_team,away_team,home_score,away_score,competition,stadium,city,country,neutral,world_cup,winner,station_id,season,avg_temp_c,min_temp_c,max_temp_c,precipitation_mm,snow_depth_mm,avg_wind_dir_deg,avg_wind_speed_kmh,peak_wind_gust_kmh,avg_sea_level_pres_hpa,sunshine_total_min
2262,2013-11-23,France,South Africa,10,19,2013 end-of-year test,Stade de France,Saint-Denis,France,False,False,away_team,07149,Autumn,5.5,4.5,6.4,0.0,,20.0,16.0,,1018.1,
2263,2013-11-23,Italy,Argentina,14,19,2013 end of year test,Stadio Olimpico,Rome,Italy,False,False,away_team,16239,Autumn,7.4,6.8,9.0,23.9,,,,,,
2264,2013-11-23,Scotland,Australia,15,21,2013 Autumn International,Murrayfield Stadium,Edinburgh,Scotland,False,False,away_team,03171,Autumn,2.9,-0.5,8.1,0.0,,273.0,10.7,,1026.4,
2265,2013-11-24,Ireland,New Zealand,22,24,2013 Autumn International,Aviva Stadium,Dublin,Ireland,False,False,away_team,03969,Autumn,6.2,1.9,8.1,0.0,,333.0,10.1,,1034.9,
2268,2014-02-01,France,England,26,24,2014 Six Nations Championship,Stade de France,Saint-Denis,France,False,False,home_team,07149,Winter,6.9,5.8,9.0,2.6,,216.0,19.1,,1000.3,
2269,2014-02-02,Ireland,Scotland,28,6,2014 Six Nations Championship,Aviva Stadium,Dublin,Ireland,False,False,home_team,03969,Winter,6.4,3.3,9.1,3.4,,210.0,32.0,,995.3,
2270,2014-02-08,Ireland,Wales,26,3,2014 Six Nations Championship,Aviva Stadium,Dublin,Ireland,False,False,home_team,03969,Winter,6.9,1.5,9.6,4.0,,200.0,34.8,,,
2271,2014-02-08,Scotland,England,0,20,2014 Six Nations Championship,Murrayfield Stadium,Edinburgh,Scotland,False,False,away_team,03171,Winter,5.7,0.6,7.4,5.3,,159.0,27.9,,963.0,
2272,2014-02-09,France,Italy,30,10,2014 Six Nations Championship,Stade de France,Saint-Denis,France,False,False,home_team,07149,Winter,6.0,3.8,9.2,0.0,,216.0,25.5,,996.7,
2274,2014-02-22,Italy,Scotland,20,21,2014 Six Nations Championship,Stadio Olimpico,Rome,Italy,False,False,away_team,16239,Winter,11.4,,,1.0,,,,,,
2275,2014-02-22,England,Ireland,13,10,2014 Six Nations Championship,Twickenham,London,England,False,False,home_team,03772,Winter,8.1,4.6,10.9,0.0,,222.0,22.2,,1009.1,
2276,2014-03-08,Scotland,France,17,19,2014 Six Nations Championship,Murrayfield,Edinburgh,Scotland,False,False,away_team,03171,Spring,7.5,1.0,12.0,0.5,,200.0,25.9,,1014.9,
2277,2014-03-08,Ireland,Italy,46,7,2014 Six Nations Championship,Aviva Stadium,Dublin,Ireland,False,False,home_team,03969,Spring,9.6,2.8,12.2,0.0,,182.0,36.3,,1014.2,
2278,2014-03-09,England,Wales,29,18,2014 Six Nations Championship,Twickenham,London,England,False,False,home_team,03772,Spring,12.3,5.8,19.2,0.0,,163.0,12.2,,1022.4,
2279,2014-03-15,Italy,England,11,52,2014 Six Nations Championship,Stadio Olimpico,Rome,Italy,False,False,away_team,16239,Spring,12.3,,18.0,0.0,,,,,,
2281,2014-03-15,France,Ireland,20,22,2014 Six Nations Championship,Stade de France,Saint-Denis,France,False,False,away_team,07149,Spring,10.6,6.7,15.5,0.0,,309.0,15.7,,1027.7,
2282,2014-06-07,Argentina,Ireland,17,29,2014 Ireland rugby union tour of Argentina,Estadio Centenario,Resistencia,Argentina,False,False,away_team,87155,Winter,17.8,14.1,,0.0,,,,,,
2283,2014-06-07,New Zealand,England,20,15,2014 England rugby union tour of New Zealand,Eden Park,Auckland,New Zealand,False,False,home_team,93110,Winter,13.0,,18.3,0.0,,,,,,
2284,2014-06-07,Australia,France,50,23,2014 France tour of Australia,Lang Park,Brisbane,Australia,False,False,home_team,94576,Winter,,13.3,24.4,0.0,,,,,,
2285,2014-06-14,Australia,France,6,0,2014 France tour of Australia,Docklands Stadium,Melbourne,Australia,False,False,home_team,95866,Winter,,8.7,15.4,0.2,,,,,,
2289,2014-06-21,Australia,France,39,13,2014 France tour of Australia,Sydney Football Stadium,Sydney,Australia,False,False,home_team,94767,Winter,14.6,10.2,20.3,0.0,,285.0,13.1,,1019.3,
2290,2014-06-21,South Africa,Wales,31,30,2014 Wales tour of South Africa,Mbombela Stadium,Nelspruit,South Africa,False,False,home_team,68296,Winter,12.6,4.1,25.6,,,,,,,
2291,2014-06-21,New Zealand,England,36,13,2014 England rugby union tour of New Zealand,Waikato Stadium,Hamilton,New Zealand,False,False,home_team,78016,Summer,26.1,23.3,28.6,0.0,,255.0,31.7,,,
2292,2014-06-21,Argentina,Scotland,19,21,2014 Summer International,Estadio Mario Alberto Kempes,Córdoba,Argentina,False,False,away_team,87344,Winter,14.3,5.4,20.5,,,4.0,24.1,,,
2294,2014-08-16,Australia,New Zealand,12,12,2014 Rugby Championship,Stadium Australia,Sydney,Australia,False,False,,94767,Winter,14.4,7.9,16.8,0.0,,,11.9,,1021.4,
2295,2014-08-16,South Africa,Argentina,13,6,2014 Rugby Championship,Loftus Versfeld Stadium,Pretoria,South Africa,False,False,home_team,68263,Winter,13.4,11.6,24.5,,,,,,,
2296,2014-08-23,Argentina,South Africa,31,33,2014 Rugby Championship,Estadio Padre Ernesto Martearena,Salta,Argentina,False,False,away_team,,,,,,,,,,,,
2297,2014-08-23,New Zealand,Australia,51,20,2014 Rugby Championship,Eden Park,Auckland,New Zealand,False,False,home_team,93110,Winter,10.3,,15.0,0.0,,,,,,
2298,2014-09-06,Australia,South Africa,24,23,2014 Rugby Championship,Subiaco Oval,Perth,Australia,False,False,home_team,94614,Spring,,16.3,22.2,1.2,,,,,,
2300,2014-09-13,New Zealand,South Africa,14,10,2014 Rugby Championship,Westpac Stadium,Wellington,New Zealand,False,False,home_team,93439,Spring,11.8,,17.6,2.0,,,,,,
2302,2014-09-27,Argentina,New Zealand,13,34,2014 Rugby Championship,Estadio Único,La Plata,Argentina,False,False,away_team,87593,Spring,11.5,3.1,,0.0,,,,,,
2303,2014-09-27,South Africa,Australia,28,10,2014 Rugby Championship,Newlands Stadium,Cape Town,South Africa,False,False,home_team,68816,Spring,12.4,7.4,17.0,0.5,,,18.7,,,
2304,2014-10-04,Argentina,Australia,21,17,2014 Rugby Championship,Estadio Malvinas Argentinas,Mendoza,Argentina,False,False,home_team,,,,,,,,,,,,
2306,2014-10-18,Australia,New Zealand,28,29,2014 Autumn International,Lang Park,Brisbane,Australia,False,False,away_team,94576,Spring,,16.1,26.5,0.0,,,,,,
2307,2014-11-08,Scotland,Argentina,41,31,2014 Autumn International,Murrayfield Stadium,Edinburgh,Scotland,False,False,home_team,03171,Autumn,7.4,2.7,9.5,2.5,,205.0,12.6,,991.8,
2308,2014-11-08,England,New Zealand,21,24,2014 Autumn International,Twickenham,London,England,False,False,away_team,03772,Autumn,10.9,7.6,14.5,4.8,,182.0,18.8,,1000.7,
2310,2014-11-08,Ireland,South Africa,29,15,2014 end-of-year test,Aviva Stadium,Dublin,Ireland,False,False,home_team,03969,Autumn,6.9,5.1,9.3,10.2,,245.0,18.6,,992.7,
2311,2014-11-15,Italy,Argentina,18,20,2014 end of year test,Stadio Luigi Ferraris,Genoa,Italy,False,False,away_team,16153,Autumn,13.4,11.5,15.6,87.9,,228.0,32.2,,1004.3,
2312,2014-11-15,France,Australia,29,26,2014 Autumn International,Stade de France,Saint-Denis,France,False,False,home_team,07149,Autumn,10.3,9.3,13.0,0.2,,,7.6,,1002.1,
2313,2014-11-15,England,South Africa,28,31,2014 Autumn International,Twickenham,London,England,False,False,away_team,03772,Autumn,9.7,6.4,13.2,9.9,,95.0,7.4,,999.3,
2314,2014-11-15,Scotland,New Zealand,16,24,2014 Autumn International,Murrayfield,Edinburgh,Scotland,False,False,away_team,03171,Autumn,7.3,2.8,9.1,20.8,,30.0,6.6,,1000.8,
2316,2014-11-22,France,Argentina,13,18,2014 Autumn International,Stade de France,Saint-Denis,France,False,False,away_team,07149,Autumn,9.8,5.3,15.4,0.0,,,3.7,,1016.5,
2318,2014-11-22,Ireland,Australia,26,23,2014 Autumn International,Lansdowne Road,Dublin,Ireland,False,False,home_team,03969,Autumn,9.1,8.8,10.8,0.3,,236.0,16.7,,1009.2,
2320,2014-11-29,England,Australia,26,17,2014 Autumn International,Twickenham Stadium,London,England,False,False,home_team,03772,Autumn,10.6,7.3,13.5,0.5,,61.0,7.9,,1010.1,
2322,2015-02-07,Italy,Ireland,3,26,2015 Six Nations Championship,Stadio Olimpico,Rome,Italy,False,False,away_team,16239,Winter,6.9,0.0,,0.5,,,,,,
2323,2015-02-07,France,Scotland,15,8,2015 Six Nations Championship,Stade de France,Saint-Denis,France,False,False,home_team,07149,Winter,1.4,-2.4,5.1,0.0,,31.0,20.9,,1028.9,
2324,2015-02-14,Ireland,France,18,11,2015 Six Nations Championship,Aviva Stadium,Dublin,Ireland,False,False,home_team,03969,Winter,6.1,3.5,10.1,0.0,,,14.3,,1005.5,
2325,2015-02-14,England,Italy,47,17,2015 Six Nations Championship,Twickenham,London,England,False,False,home_team,03772,Winter,6.6,4.2,8.4,7.1,,76.0,10.1,,1002.2,
2326,2015-02-15,Scotland,Wales,23,26,2015 Six Nations Championship,Murrayfield Stadium,Edinburgh,Scotland,False,False,away_team,03171,Winter,6.3,4.8,9.2,0.5,,154.0,18.4,,1012.7,
2327,2015-02-28,Scotland,Italy,19,22,2015 Six Nations Championship,Murrayfield,Edinburgh,Scotland,False,False,away_team,03171,Winter,7.0,4.9,9.0,0.5,,221.0,24.9,,992.2,
2328,2015-02-28,France,Wales,13,20,2015 Six Nations Championship,Stade de France,Paris,France,False,False,away_team,07149,Winter,4.8,-0.7,10.1,3.6,,,15.1,,1018.5,
2329,2015-03-01,Ireland,England,19,9,2015 Six Nations Championship,Aviva Stadium,Dublin,Ireland,False,False,home_team,03969,Spring,3.5,3.3,5.8,8.2,10.0,241.0,32.5,,,
2330,2015-03-14,England,Scotland,25,13,2015 Six Nations Championship,Twickenham Stadium,London,England,False,False,home_team,03772,Spring,5.7,2.8,8.7,0.0,,30.0,17.5,,1030.3,
2332,2015-03-15,Italy,France,0,29,2015 Six Nations Championship,Stadio Olimpico,Rome,Italy,False,False,away_team,16239,Spring,9.1,,11.8,1.0,,,,,,
2333,2015-03-21,Scotland,Ireland,10,40,2015 Six Nations Championship,Murrayfield Stadium,Edinburgh,Scotland,False,False,away_team,03171,Spring,5.6,1.2,8.8,0.0,,66.0,11.7,,1029.3,
2334,2015-03-21,Italy,Wales,20,61,2015 Six Nations,Stadio Olimpico,Rome,Italy,False,False,away_team,16239,Spring,10.2,,14.0,0.0,,,,,,
2335,2015-03-21,England,France,55,35,2015 Six Nations Championship,Twickenham,London,England,False,False,home_team,03772,Spring,7.2,5.0,8.9,0.0,,356.0,13.9,,1025.8,
2336,2015-07-17,New Zealand,Argentina,39,18,2015 Rugby Championship,AMI Stadium,Christchurch,New Zealand,False,False,home_team,93781,Winter,5.7,,10.2,0.5,,,,,,
2337,2015-07-18,Australia,South Africa,24,20,2015 Rugby Championship,Lang Park,Brisbane,Australia,False,False,home_team,94576,Winter,,6.9,19.4,0.0,,,,,,
2339,2015-07-25,Argentina,Australia,9,34,2015 Rugby Championship,Estadio Malvinas Argentinas,Mendoza,Argentina,False,False,away_team,,,,,,,,,,,,
2340,2015-08-08,Australia,New Zealand,27,19,2015 Rugby Championship,Stadium Australia,Sydney,Australia,False,False,home_team,94767,Winter,10.9,7.1,15.0,0.0,,239.0,17.7,,1023.5,
2343,2015-08-15,England,France,19,14,2015 Rugby World Cup warm-up,Twickenham,London,England,False,False,home_team,03772,Summer,16.8,14.2,20.7,1.5,,307.0,10.5,,1012.0,
2344,2015-08-15,Ireland,Scotland,28,22,2015 Rugby World Cup warm-up tests,Aviva Stadium,Dublin,Ireland,False,False,home_team,03969,Summer,11.6,7.0,17.4,0.0,,245.0,15.5,,1012.9,
2345,2015-08-15,Argentina,South Africa,12,26,2015 Rugby World Cup warm-up match,José Amalfitani Stadium,Buenos Aires,Argentina,False,False,away_team,87582,Winter,12.4,9.2,17.0,0.5,,279.0,11.1,,,
2346,2015-08-15,New Zealand,Australia,41,13,2015 Rugby World Cup warm-up match,Eden Park,Auckland,New Zealand,False,False,home_team,93110,Winter,11.9,8.8,14.9,10.4,,,,,,
2347,2015-08-22,Italy,Scotland,12,16,2015 Rugby World Cup warm-ups,Stadio Olimpico di Torino,Turin,Italy,False,False,away_team,16061,Summer,19.3,15.8,22.4,0.0,,,4.3,,,
2348,2015-08-22,France,England,25,20,2015 Rugby World Cup warm-up,Stade de France,Saint-Denis,France,False,False,home_team,07149,Summer,23.8,15.1,30.8,0.0,,,9.3,,1015.2,
2349,2015-08-29,Ireland,Wales,10,16,2015 Rugby World Cup warm-up tests,Aviva Stadium,Dublin,Ireland,False,False,away_team,03969,Summer,14.2,11.0,19.0,3.4,,218.0,16.8,,1015.4,
2350,2015-08-29,Scotland,Italy,48,7,2015 Rugby World Cup warm-ups,Murrayfield,Edinburgh,Scotland,False,False,home_team,03171,Summer,15.2,12.1,19.8,0.5,,241.0,23.6,,1012.2,
2352,2015-09-05,England,Ireland,21,13,2015 Rugby World Cup Warm-up,Twickenham,London,England,False,False,home_team,03772,Autumn,12.7,9.6,16.3,0.5,,329.0,10.2,,,
2353,2015-09-05,France,Scotland,19,16,2015 Rugby World Cup warm-up,Stade de France,Saint-Denis,France,False,False,home_team,07149,Autumn,14.7,11.1,19.6,2.4,,303.0,10.7,,1020.5,
2354,2015-09-19,France,Italy,32,10,2015 Rugby World Cup Pool D,Twickenham Stadium,London,England,True,True,home_team,03772,Autumn,14.5,10.7,19.6,9.7,,343.0,6.0,,1024.4,
2355,2015-09-20,New Zealand,Argentina,26,16,2015 Rugby World Cup Pool match,Wembley Stadium,London,England,True,True,home_team,03772,Autumn,14.0,9.3,20.2,0.0,,250.0,10.2,,1025.0,
2356,2015-09-26,England,Wales,25,28,2015 Rugby World Cup Pool A,Twickenham,London,England,False,True,away_team,03772,Autumn,12.3,6.7,18.0,0.0,,18.0,7.0,,1028.6,
2358,2015-10-03,England,Australia,13,33,2015 Rugby World Cup Pool match,Twickenham Stadium,London,England,False,True,away_team,03772,Autumn,11.8,8.4,16.7,0.0,,325.0,6.5,,1015.7,
2359,2015-10-04,Ireland,Italy,16,9,2015 Rugby World Cup Pool D,Olympic Stadium,London,England,True,True,home_team,03772,Autumn,12.1,7.7,18.2,0.0,,177.0,9.4,,1014.0,
2360,2015-10-10,Australia,Wales,15,6,2015 Rugby World Cup Pool match,Twickenham Stadium,London,England,True,True,home_team,03772,Autumn,12.1,8.0,16.2,0.0,,43.0,10.3,,1020.2,
2362,2015-10-17,South Africa,Wales,23,19,2015 Rugby World Cup Quarter-final,Twickenham Stadium,London,England,True,True,home_team,03772,Autumn,11.4,10.6,12.8,0.0,,3.0,14.3,,1020.5,
2365,2015-10-18,Australia,Scotland,35,34,2015 Rugby World Cup Quarter-final,Twickenham Stadium,London,England,True,True,home_team,03772,Autumn,12.4,10.9,15.7,0.0,,16.0,9.6,,1020.8,
2366,2015-10-24,South Africa,New Zealand,18,20,2015 Rugby World Cup Semi-final,Twickenham Stadium,London,England,True,True,away_team,03772,Autumn,11.5,8.2,13.7,0.0,,195.0,12.0,,1015.0,
2367,2015-10-25,Argentina,Australia,15,29,2015 Rugby World Cup Semi-finals,Twickenham,London,England,True,True,away_team,03772,Autumn,7.0,4.1,12.0,3.3,,214.0,7.8,,1024.6,
2368,2015-10-30,South Africa,Argentina,24,13,2015 Rugby World Cup Bronze final,Olympic Stadium,London,England,True,True,home_team,03772,Autumn,14.1,11.4,16.3,4.8,,142.0,16.0,,1017.9,
2369,2015-10-31,New Zealand,Australia,34,17,2015 Rugby World Cup Final,Twickenham Stadium,London,England,True,True,home_team,03772,Autumn,12.6,9.9,18.3,2.8,,,7.1,,1022.4,
2370,2016-02-06,France,Italy,23,21,2016 Six Nations Championship,Stade de France,Saint-Denis,France,False,False,home_team,07149,Winter,10.4,6.5,14.3,0.8,,194.0,18.3,,1009.8,
2371,2016-02-06,Scotland,England,9,15,2016 Six Nations Championship,Murrayfield Stadium,Edinburgh,Scotland,False,False,away_team,03171,Winter,4.6,1.1,6.8,1.8,,176.0,18.2,,987.6,
2372,2016-02-07,Ireland,Wales,16,16,2016 Six Nations Championship,Aviva Stadium,Dublin,Ireland,False,False,,03969,Winter,4.9,2.5,8.9,7.1,,221.0,36.4,,979.7,
2374,2016-02-13,France,Ireland,10,9,2016 Six Nations Championship,Stade de France,Saint-Denis,France,False,False,home_team,07149,Winter,6.1,3.2,9.0,13.9,,198.0,14.5,,986.5,
2375,2016-02-14,Italy,England,9,40,2016 Six Nations Championship,Stadio Olimpico,Rome,Italy,False,False,away_team,16239,Winter,13.8,11.0,16.0,,,164.0,17.3,,,
2377,2016-02-27,Italy,Scotland,20,36,2016 Six Nations Championship,Stadio Olimpico,Rome,Italy,False,False,away_team,16239,Winter,13.1,11.0,15.0,,,138.0,26.7,,1006.4,
2378,2016-02-27,England,Ireland,21,10,2016 Six Nations Championship,Twickenham,London,England,False,False,home_team,03772,Winter,4.6,3.0,6.1,0.0,,51.0,16.5,,1010.8,
2379,2016-03-12,Ireland,Italy,58,15,2016 Six Nations Championship,Aviva Stadium,Dublin,Ireland,False,False,home_team,03969,Spring,11.2,9.5,14.8,0.0,,203.0,16.2,,1027.1,
2380,2016-03-12,England,Wales,25,21,2016 Six Nations Championship,Twickenham,London,England,False,False,home_team,03772,Spring,6.2,2.8,10.8,0.0,,96.0,5.4,,1030.9,
2381,2016-03-13,Scotland,France,29,18,2016 Six Nations Championship,Murrayfield,Edinburgh,Scotland,False,False,home_team,03171,Spring,8.7,4.1,12.7,0.0,,259.0,12.1,,1034.4,
2383,2016-03-19,France,England,21,31,2016 Six Nations Championship,Stade de France,Saint-Denis,France,False,False,away_team,07149,Spring,5.5,3.4,6.5,0.0,,43.0,17.4,,1022.3,
2384,2016-03-19,Ireland,Scotland,35,25,2016 Six Nations Championship,Aviva Stadium,Dublin,Ireland,False,False,home_team,03969,Spring,5.7,3.3,7.6,0.0,,45.0,14.3,,1030.1,
2385,2016-05-29,England,Wales,27,13,2016 Summer International,Twickenham,London,England,False,False,home_team,03772,Spring,13.8,9.3,19.0,0.0,,14.0,14.0,,1013.6,
2386,2016-06-11,Australia,England,28,39,2016 England tour of Australia,Lang Park,Brisbane,Australia,False,False,away_team,94576,Winter,,12.8,23.7,0.0,,,,,,
2387,2016-06-11,New Zealand,Wales,39,21,2016 Wales tour of New Zealand,Eden Park,Auckland,New Zealand,False,False,home_team,93110,Winter,14.3,11.3,17.7,1.8,,,,,,
2388,2016-06-11,South Africa,Ireland,20,26,2016 Ireland rugby union tour of South Africa,Newlands,Cape Town,South Africa,False,False,away_team,68816,Winter,11.3,5.0,18.0,,,,14.9,,1031.8,
2389,2016-06-11,Argentina,Italy,30,24,2016 mid year test,Estadio B.G Estanislao López,Santa Fe,Argentina,False,False,home_team,72365,Summer,26.9,19.4,33.3,0.0,0.0,,11.2,,1009.8,
2391,2016-06-18,Australia,England,7,23,2016 England tour of Australia,Melbourne Rectangular Stadium,Melbourne,Australia,False,False,away_team,95866,Winter,,9.6,12.4,8.8,,,,,,
2392,2016-06-18,New Zealand,Wales,36,22,2016 Wales tour of New Zealand,Wellington Regional Stadium,Wellington,New Zealand,False,False,home_team,93439,Winter,13.2,11.5,14.4,0.0,,,,,,
2397,2016-06-25,Australia,England,40,44,2016 England tour of Australia,Sydney Football Stadium,Sydney,Australia,False,False,away_team,94767,Winter,9.6,6.8,13.6,0.0,,249.0,27.1,,1017.3,
2398,2016-08-20,Australia,New Zealand,8,42,2016 Rugby Championship,Stadium Australia,Sydney,Australia,False,False,away_team,94767,Winter,12.6,10.0,18.4,0.4,,,,,,
2400,2016-08-27,Argentina,South Africa,26,24,2016 Rugby Championship,Estadio Padre Ernesto Martearena,Salta,Argentina,False,False,home_team,87047,Winter,17.6,10.2,31.0,,,42.0,9.4,,,
2401,2016-08-27,New Zealand,Australia,29,9,2016 Rugby Championship,Wellington Regional Stadium,Wellington,New Zealand,False,False,home_team,93439,Winter,10.7,,13.1,6.6,,,,,,
2402,2016-09-10,New Zealand,Argentina,57,22,2016 Rugby Championship,Waikato Stadium,Hamilton,New Zealand,False,False,home_team,78016,Autumn,28.9,27.0,31.0,0.0,,147.0,14.0,,1019.5,
2403,2016-09-10,Australia,South Africa,23,17,2016 Rugby Championship,Lang Park,Brisbane,Australia,False,False,home_team,94576,Spring,,16.2,23.3,7.2,,,,,,
2404,2016-09-17,New Zealand,South Africa,41,13,2016 Rugby Championship,Rugby League Park,Christchurch,New Zealand,False,False,home_team,93781,Spring,10.6,,18.9,0.0,,,,,,
2405,2016-09-17,Australia,Argentina,36,20,2016 Rugby Championship,Perth Oval,Perth,Australia,False,False,home_team,94614,Spring,,7.3,17.9,0.0,,,,,,
2406,2016-10-01,Argentina,New Zealand,17,36,2016 Rugby Championship,José Amalfitani Stadium,Buenos Aires,Argentina,False,False,away_team,87582,Spring,15.2,12.0,18.0,0.0,,85.0,21.8,,,
2407,2016-10-01,South Africa,Australia,18,10,2016 Rugby Championship,Loftus Versfeld Stadium,Pretoria,South Africa,False,False,home_team,68263,Spring,21.4,13.5,29.5,,,,,,,
2408,2016-10-08,Argentina,Australia,21,33,2016 Rugby Championship,Twickenham,London,England,True,False,away_team,03772,Autumn,13.1,12.1,16.3,0.0,,10.0,9.2,,1025.8,
2410,2016-10-22,New Zealand,Australia,37,10,2016 Autumn International,Eden Park,Auckland,New Zealand,False,False,home_team,93110,Spring,13.7,,17.2,0.5,,,,,,
2413,2016-11-12,Italy,New Zealand,10,68,2016 end-of-year internationals,Stadio Olimpico,Rome,Italy,False,False,away_team,16239,Autumn,8.5,6.0,12.0,,,37.0,11.1,,1015.2,
2415,2016-11-12,Scotland,Australia,22,23,2016 Autumn International,Murrayfield Stadium,Edinburgh,Scotland,False,False,away_team,03171,Autumn,7.9,1.7,11.6,8.4,,265.0,11.6,,1010.6,
2416,2016-11-12,England,South Africa,37,21,2016 Autumn International,Twickenham,London,England,False,False,home_team,03772,Autumn,8.8,2.7,10.5,0.0,,126.0,9.9,,1016.9,
2417,2016-11-19,Scotland,Argentina,19,16,2016 Autumn International,Murrayfield Stadium,Edinburgh,Scotland,False,False,home_team,03171,Autumn,-0.1,-3.6,3.6,0.3,,263.0,13.1,,993.2,
2418,2016-11-19,Italy,South Africa,20,18,2016 end-of-year test,Stadio Artemio Franchi,Florence,Italy,False,False,home_team,16134,Autumn,2.5,1.0,3.6,23.9,41.0,228.0,19.4,,,
2419,2016-11-19,France,Australia,23,25,2016 Autumn International,Stade de France,Saint-Denis,France,False,False,away_team,07149,Autumn,6.7,3.5,11.7,0.8,,206.0,15.1,,1007.5,
2420,2016-11-19,Ireland,New Zealand,9,21,2016 Autumn International,Aviva Stadium,Dublin,Ireland,False,False,away_team,03969,Autumn,1.4,0.9,5.4,0.0,,266.0,18.0,,997.1,
2422,2016-11-26,Ireland,Australia,27,24,2016 Autumn International,Lansdowne Road,Dublin,Ireland,False,False,home_team,03969,Autumn,5.2,3.5,8.9,0.0,,355.0,9.9,,1023.9,
2423,2016-11-26,France,New Zealand,19,24,2016 end-of year test,Stade de France,Saint-Denis,France,False,False,away_team,07149,Autumn,8.8,7.5,10.4,0.0,,54.0,7.9,,1017.7,
2424,2016-11-26,England,Argentina,27,14,2016 Autumn International,Twickenham,London,England,False,False,home_team,03772,Autumn,5.4,3.1,9.0,0.0,,29.0,8.7,,1021.1,
2425,2016-12-03,England,Australia,37,21,2016 Autumn International,Twickenham Stadium,London,England,False,False,home_team,03772,Winter,5.7,2.6,9.1,0.3,,61.0,11.7,,1025.5,
2426,2017-02-04,Scotland,Ireland,27,22,2017 Six Nations Championship,Murrayfield Stadium,Edinburgh,Scotland,False,False,home_team,03171,Winter,4.9,1.7,7.4,4.3,,200.0,25.0,,989.5,
2427,2017-02-04,England,France,19,16,2017 Six Nations Championship,Twickenham,London,England,False,False,home_team,03772,Winter,5.1,1.9,9.8,2.0,,188.0,8.3,,997.3,
2428,2017-02-05,Italy,Wales,7,33,2017 Six Nations,Stadio Olimpico,Rome,Italy,False,False,away_team,16239,Winter,13.4,11.0,15.5,,,153.0,18.6,,1007.8,
2429,2017-02-11,Italy,Ireland,10,63,2017 Six Nations Championship,Stadio Olimpico,Rome,Italy,False,False,away_team,16239,Winter,10.4,5.1,16.8,,,,7.7,,1020.9,
2431,2017-02-12,France,Scotland,22,16,2017 Six Nations Championship,Stade de France,Saint-Denis,France,False,False,home_team,07149,Winter,3.5,-1.2,8.4,0.4,,77.0,12.3,,1019.3,
2432,2017-02-25,Ireland,France,19,9,2017 Six Nations Championship,Aviva Stadium,Dublin,Ireland,False,False,home_team,03969,Winter,9.3,4.2,14.1,0.1,,233.0,29.1,,1002.8,
2433,2017-02-25,Scotland,Wales,29,13,2017 Six Nations Championship,Murrayfield Stadium,Edinburgh,Scotland,False,False,home_team,03171,Winter,7.8,2.4,12.2,2.0,,248.0,31.4,,997.3,
2434,2017-02-26,England,Italy,36,15,2017 Six Nations Championship,Twickenham,London,England,False,False,home_team,03772,Winter,10.3,7.9,12.7,1.3,,220.0,26.6,,1005.9,
2436,2017-03-11,England,Scotland,61,21,2017 Six Nations Championship,Twickenham Stadium,London,England,False,False,home_team,03772,Spring,12.3,10.2,16.9,0.0,,164.0,10.7,,1018.2,
2437,2017-03-11,Italy,France,18,40,2017 Six Nations Championship,Stadio Olimpico,Rome,Italy,False,False,away_team,16239,Spring,10.8,6.0,16.7,,,352.0,22.0,,,
2438,2017-03-18,Scotland,Italy,29,0,2017 Six Nations Championship,Murrayfield,Edinburgh,Scotland,False,False,home_team,03171,Spring,5.8,1.1,8.0,3.0,,148.0,6.3,,1001.8,
2439,2017-03-18,France,Wales,20,18,2017 Six Nations Championship,Stade de France,Paris,France,False,False,home_team,07149,Spring,10.6,6.0,14.7,0.0,,252.0,22.2,,1016.8,
2440,2017-03-18,Ireland,England,13,9,2017 Six Nations Championship,Aviva Stadium,Dublin,Ireland,False,False,home_team,03969,Spring,11.5,6.8,12.9,1.2,,256.0,36.0,,1007.8,
2441,2017-06-10,Argentina,England,34,38,2017 England tour of Argentina,Estadio Bicentenario,San Juan,Argentina,False,False,away_team,87311,Winter,13.3,4.0,31.7,1.0,0.0,,14.8,,1018.0,
2442,2017-06-10,Italy,Scotland,13,34,2017 mid-year test,National Stadium,Singapore,Singapore,True,False,away_team,48698,Summer,28.4,27.0,32.0,0.0,,,10.8,,1009.9,
2443,2017-06-10,South Africa,France,37,14,2017 France rugby union tour of South Africa,Loftus Versfeld,Pretoria,South Africa,False,False,home_team,68263,Winter,12.0,6.8,20.0,,,,,,,
2444,2017-06-17,Argentina,England,25,35,2017 England tour of Argentina,Estadio Estanislao López,Santa Fe,Argentina,False,False,away_team,72365,Summer,28.1,15.0,37.8,0.0,0.0,,12.2,,1005.3,
2445,2017-06-17,Australia,Scotland,19,24,2017 Summer International,Sydney Football Stadium,Sydney,Australia,False,False,away_team,94767,Winter,15.7,13.1,17.8,0.0,,209.0,17.8,,1023.1,
2448,2017-06-24,Australia,Italy,40,27,2017 Summer International,Lang Park,Brisbane,Australia,False,False,home_team,94576,Winter,,10.4,24.5,0.0,,,,,,
2450,2017-08-19,Australia,New Zealand,34,54,2017 Rugby Championship,Stadium Australia,Sydney,Australia,False,False,away_team,94767,Winter,11.1,8.2,14.8,0.0,,228.0,34.6,,1017.2,
2452,2017-08-26,Argentina,South Africa,23,41,2017 Rugby Championship,Estadio Padre Ernesto Martearena,Salta,Argentina,False,False,away_team,87047,Winter,17.2,10.7,31.0,,,,8.2,,1015.2,
